datetime,symbol,side,order_type,time_in_force,original_quantity,price,average_price,order_status,order_last_filled_quantity,order_filled_accumulated_quantity,order_trade_time,usd_size,LIQ_SIDE
2024-06-27 10:53:58.554,WIF,SELL,LIMIT,IOC,2200.7,1.9733908,2.0037738,FILLED,76.7,2200.7,1719485638554,4342.841133559999,L LIQ
2024-06-27 11:22:41.461,WIF,SELL,LIMIT,IOC,1710.3,1.9644785,1.9938749,FILLED,718.8,1710.3,1719487361461,3359.84757855,L LIQ
2024-06-27 11:23:11.670,WIF,SELL,LIMIT,IOC,2476.8,1.9591651,1.9890589,FILLED,153.7,2476.8,1719487391670,4852.46011968,L LIQ
2024-06-27 11:23:21.547,WIF,SELL,LIMIT,IOC,2220.9,1.9573725,1.9875457,FILLED,335.7,2220.9,1719487401547,4347.1285852500005,L LIQ
2024-06-27 11:31:02.138,WIF,SELL,LIMIT,IOC,7531.8,1.9479594,1.9829123,FILLED,6596.9,7531.8,1719487862138,14671.64060892,L LIQ
2024-06-27 12:10:00.278,WIF,BUY,LIMIT,IOC,2410.2,2.0436805,2.0131,FILLED,1511.2,2410.2,1719490200278,4925.6787411,S LIQ
2024-06-27 12:10:54.568,WIF,BUY,LIMIT,IOC,2487.5,2.0488438,2.0188074,FILLED,7.3,2487.5,1719490254568,5096.4989525,S LIQ
2024-06-27 12:31:36.308,WIF,SELL,LIMIT,IOC,2511.0,1.951555,1.9773022,FILLED,140.0,2511.0,1719491496308,4900.3546049999995,L LIQ
2024-06-27 12:31:48.454,WIF,SELL,LIMIT,IOC,2487.6,1.9455114,1.9738308,FILLED,513.5,2487.6,1719491508454,4839.65415864,L LIQ
2024-06-27 12:31:58.336,WIF,SELL,LIMIT,IOC,1613.2,1.9444157,1.9727717,FILLED,15.6,1613.2,1719491518336,3136.73140724,L LIQ
2024-06-27 13:02:51.319,WIF,BUY,LIMIT,IOC,1653.5,2.0464028,2.0180407,FILLED,473.1,1653.5,1719493371319,3383.7270298000003,S LIQ
2024-06-27 13:03:15.133,WIF,BUY,LIMIT,IOC,1854.1,2.0650376,2.0363275,FILLED,29.5,1854.1,1719493395133,3828.78621416,S LIQ
2024-06-27 13:04:17.060,WIF,BUY,LIMIT,IOC,1877.8,2.1298319,2.0977736,FILLED,1564.9,1877.8,1719493457060,3999.39834182,S LIQ
2024-06-27 13:04:27.170,WIF,BUY,LIMIT,IOC,2566.0,2.1447224,2.1174384,FILLED,1721.0,2566.0,1719493467170,5503.3576784,S LIQ
2024-06-27 13:04:39.319,WIF,BUY,LIMIT,IOC,23384.7,2.1689989,2.1403492,FILLED,130.4,23384.7,1719493479319,50721.38857683,S LIQ
2024-06-27 13:04:44.289,WIF,BUY,LIMIT,IOC,4619.1,2.1720597,2.1441059,FILLED,585.3,4619.1,1719493484289,10032.960960270002,S LIQ
2024-06-27 13:14:13.517,WIF,BUY,LIMIT,IOC,2332.8,2.1852674,2.1578932,FILLED,72.5,2332.8,1719494053517,5097.79179072,S LIQ
2024-06-27 13:16:04.177,WIF,BUY,LIMIT,IOC,38167.9,2.2337324,2.192912,FILLED,25893.2,38167.9,1719494164177,85256.87486996001,S LIQ
2024-06-27 13:18:44.407,WIF,BUY,LIMIT,IOC,3069.3,2.2736552,2.2402994,FILLED,1079.6,3069.3,1719494324407,6978.52990536,S LIQ
2024-06-27 13:18:56.271,WIF,BUY,LIMIT,IOC,2313.1,2.2757013,2.2445005,FILLED,341.0,2313.1,1719494336271,5263.924677030001,S LIQ
2024-06-27 13:28:32.361,WIF,SELL,LIMIT,IOC,2067.8,2.1280423,2.1494466,FILLED,268.9,2067.8,1719494912361,4400.3658679400005,L LIQ
2024-06-27 13:58:54.271,WIF,BUY,LIMIT,IOC,1851.8,2.222037,2.1882825,FILLED,83.5,1851.8,1719496734271,4114.768116599999,S LIQ
2024-06-27 14:20:18.495,WIF,SELL,LIMIT,IOC,1391.9,2.1884746,2.2220646,FILLED,219.5,1391.9,1719498018495,3046.1377957400005,L LIQ
2024-06-27 14:23:15.245,WIF,BUY,LIMIT,IOC,1711.5,2.271164,2.2387912,FILLED,59.6,1711.5,1719498195245,3887.097186,S LIQ
2024-06-27 14:25:05.589,WIF,BUY,LIMIT,IOC,2193.4,2.2767035,2.2444125,FILLED,194.9,2193.4,1719498305589,4993.7214569,S LIQ
2024-06-27 14:28:14.534,WIF,BUY,LIMIT,IOC,2338.0,2.2892064,2.2549787,FILLED,13.6,2338.0,1719498494534,5352.1645632,S LIQ
2024-06-27 14:32:09.062,WIF,SELL,LIMIT,IOC,2240.1,2.1862426,2.2166734,FILLED,191.1,2240.1,1719498729062,4897.40204826,L LIQ
2024-06-27 14:32:54.293,WIF,SELL,LIMIT,IOC,2245.8,2.175567,2.206304,FILLED,22.6,2245.8,1719498774293,4885.888368600001,L LIQ
2024-06-27 14:39:53.362,WIF,BUY,LIMIT,IOC,2276.5,2.2389057,2.206393,FILLED,174.3,2276.5,1719499193362,5096.86882605,S LIQ
2024-06-27 14:49:14.393,WIF,SELL,LIMIT,IOC,2092.1,2.1464136,2.1786416,FILLED,167.9,2092.1,1719499754393,4490.511892559999,L LIQ
2024-06-27 14:53:39.139,WIF,SELL,LIMIT,IOC,1637.7,2.1336095,2.1651498,FILLED,210.3,1637.7,1719500019139,3494.21227815,L LIQ
2024-06-27 15:10:16.065,WIF,SELL,LIMIT,IOC,3120.0,2.1070428,2.1411229,FILLED,2404.9,3120.0,1719501016065,6573.9735359999995,L LIQ
2024-06-27 15:22:56.526,WIF,SELL,LIMIT,IOC,1848.4,2.0913732,2.1224922,FILLED,143.8,1848.4,1719501776526,3865.69422288,L LIQ
2024-06-27 15:49:08.124,WIF,SELL,LIMIT,IOC,2132.0,2.0860802,2.116079,FILLED,125.1,2132.0,1719503348124,4447.5229864,L LIQ
2024-06-27 15:49:19.258,WIF,SELL,LIMIT,IOC,2782.9,2.0809381,2.1141853,FILLED,208.5,2782.9,1719503359258,5791.04263849,L LIQ
2024-06-27 15:55:31.202,WIF,SELL,LIMIT,IOC,3294.3,2.0734491,2.1070979,FILLED,162.3,3294.3,1719503731202,6830.56337013,L LIQ
2024-06-27 16:13:10.299,WIF,BUY,LIMIT,IOC,1881.6,2.1686066,2.138,FILLED,1873.9,1881.6,1719504790299,4080.45017856,S LIQ
2024-06-27 16:26:24.150,WIF,SELL,LIMIT,IOC,2352.9,2.053202,2.0845056,FILLED,1613.8,2352.9,1719505584150,4830.9789858,L LIQ
2024-06-27 16:26:27.545,WIF,SELL,LIMIT,IOC,2000.0,2.052567,2.0821256,FILLED,208.9,2000.0,1719505587545,4105.134,L LIQ
2024-06-27 16:39:55.103,WIF,BUY,LIMIT,IOC,2401.9,2.123549,2.0929151,FILLED,30.4,2401.9,1719506395103,5100.5523431,S LIQ
2024-06-27 16:48:19.366,WIF,SELL,LIMIT,IOC,2996.1,2.0403243,2.072324,FILLED,112.1,2996.1,1719506899366,6113.01563523,L LIQ
2024-06-27 18:01:24.315,WIF,SELL,LIMIT,IOC,2266.7,2.0503227,2.0811099,FILLED,17.6,2266.7,1719511284315,4647.46646409,L LIQ
2024-06-27 18:29:19.409,WIF,BUY,LIMIT,IOC,1673.2,2.1330492,2.1017059,FILLED,142.2,1673.2,1719512959409,3569.01792144,S LIQ
2024-06-27 21:35:25.262,WIF,BUY,LIMIT,IOC,3241.2,2.1495868,2.1156627,FILLED,199.3,3241.2,1719524125262,6967.240736159999,S LIQ
2024-06-27 22:02:19.233,WIF,SELL,LIMIT,IOC,2283.8,2.0822879,2.1124,FILLED,974.8,2283.8,1719525739233,4755.52910602,L LIQ
2024-06-28 00:38:15.268,WIF,SELL,LIMIT,IOC,2360.9,2.0479555,2.0783265,FILLED,291.4,2360.9,1719535095268,4835.018139950001,L LIQ
2024-06-28 01:16:47.153,WIF,BUY,LIMIT,IOC,1421.8,2.151778,2.1204161,FILLED,341.5,1421.8,1719537407153,3059.3979604,S LIQ
2024-06-28 01:32:10.236,WIF,BUY,LIMIT,IOC,2184.3,2.1700628,2.1384609,FILLED,203.2,2184.3,1719538330236,4740.0681740400005,S LIQ
2024-06-28 01:32:12.282,WIF,BUY,LIMIT,IOC,1413.0,2.1703833,2.1385414,FILLED,456.0,1413.0,1719538332282,3066.7516029000003,S LIQ
2024-06-28 01:39:40.138,WIF,BUY,LIMIT,IOC,5799.2,2.1839331,2.1466404,FILLED,44.6,5799.2,1719538780138,12665.06483352,S LIQ
2024-06-28 01:44:20.415,WIF,SELL,LIMIT,IOC,1712.9,2.0947855,2.1250158,FILLED,131.7,1712.9,1719539060415,3588.1580829500003,L LIQ
2024-06-28 02:05:49.145,WIF,SELL,LIMIT,IOC,2337.3,2.0732281,2.104501,FILLED,2188.6,2337.3,1719540349145,4845.756038130001,L LIQ
2024-06-28 02:07:03.142,WIF,SELL,LIMIT,IOC,2337.4,2.0639423,2.0950294,FILLED,285.6,2337.4,1719540423142,4824.25873202,L LIQ
2024-06-28 02:16:08.322,WIF,SELL,LIMIT,IOC,2401.8,2.0542008,2.0839442,FILLED,61.5,2401.8,1719540968322,4933.77948144,L LIQ
2024-06-28 02:16:14.212,WIF,SELL,LIMIT,IOC,1500.8,2.0521007,2.0815189,FILLED,128.4,1500.8,1719540974212,3079.79273056,L LIQ
2024-06-28 02:27:04.494,WIF,SELL,LIMIT,IOC,2387.7,2.0417448,2.0714465,FILLED,7.2,2387.7,1719541624494,4875.07405896,L LIQ
2024-06-28 02:28:49.315,WIF,SELL,LIMIT,IOC,3270.3,2.0299931,2.0638702,FILLED,760.2,3270.3,1719541729315,6638.68643493,L LIQ
2024-06-28 02:28:56.269,WIF,SELL,LIMIT,IOC,4486.9,2.0272555,2.062784,FILLED,54.8,4486.9,1719541736269,9096.092702949998,L LIQ
2024-06-28 05:02:13.503,WIF,SELL,LIMIT,IOC,2392.8,2.0354357,2.065176,FILLED,149.7,2392.8,1719550933503,4870.39054296,L LIQ
2024-06-28 05:13:10.104,WIF,SELL,LIMIT,IOC,8458.7,2.0217691,2.0574915,FILLED,20.0,8458.7,1719551590104,17101.53828617,L LIQ
2024-06-28 05:47:50.311,WIF,SELL,LIMIT,IOC,2403.2,2.0193063,2.0497,FILLED,53.5,2403.2,1719553670311,4852.79690016,L LIQ
2024-06-28 05:50:31.169,WIF,SELL,LIMIT,IOC,6012.8,2.0130281,2.0489776,FILLED,202.0,6012.8,1719553831169,12103.93535968,L LIQ
2024-06-28 11:45:30.162,WIF,SELL,LIMIT,IOC,2096.2,1.9996958,2.0241055,FILLED,194.6,2096.2,1719575130162,4191.762335959999,L LIQ
2024-06-28 12:06:52.171,WIF,SELL,LIMIT,IOC,2383.0,1.9898075,2.0180795,FILLED,263.3,2383.0,1719576412171,4741.7112725,L LIQ
2024-06-28 12:44:08.341,WIF,SELL,LIMIT,IOC,1692.4,1.9872761,2.0164426,FILLED,107.9,1692.4,1719578648341,3363.2660716400005,L LIQ
2024-06-28 12:44:13.527,WIF,SELL,LIMIT,IOC,2106.4,1.9860595,2.0163461,FILLED,408.1,2106.4,1719578653527,4183.435730800001,L LIQ
2024-06-28 12:51:22.317,WIF,SELL,LIMIT,IOC,2469.1,1.9849051,2.0122329,FILLED,741.2,2469.1,1719579082317,4900.92918241,L LIQ
2024-06-28 12:51:28.121,WIF,SELL,LIMIT,IOC,1631.3,1.9832445,2.0118808,FILLED,644.4,1631.3,1719579088121,3235.26675285,L LIQ
2024-06-28 13:02:31.099,WIF,SELL,LIMIT,IOC,18188.8,1.9624783,2.0003259,FILLED,217.0,18188.8,1719579751099,35695.12530304,L LIQ
2024-06-28 13:57:26.353,WIF,SELL,LIMIT,IOC,2509.1,1.9773138,2.00652,FILLED,355.1,2509.1,1719583046353,4961.27805558,L LIQ
2024-06-28 14:14:04.313,WIF,SELL,LIMIT,IOC,1594.9,1.981039,2.0097364,FILLED,276.9,1594.9,1719584044313,3159.5591011,L LIQ
2024-06-28 14:20:33.039,WIF,SELL,LIMIT,IOC,1727.5,1.976226,2.0048,FILLED,1072.9,1727.5,1719584433039,3413.9304150000003,L LIQ
2024-06-28 14:45:22.285,WIF,SELL,LIMIT,IOC,2214.3,1.966496,1.9940384,FILLED,736.4,2214.3,1719585922285,4354.4120928,L LIQ
2024-06-28 15:16:24.421,WIF,SELL,LIMIT,IOC,1760.9,1.9519258,1.9809532,FILLED,409.8,1760.9,1719587784421,3437.14614122,L LIQ
2024-06-28 15:16:55.233,WIF,SELL,LIMIT,IOC,3453.3,1.9485423,1.9804409,FILLED,55.8,3453.3,1719587815233,6728.90112459,L LIQ
2024-06-28 15:32:10.462,WIF,BUY,LIMIT,IOC,1604.7,2.0439852,2.0147608,FILLED,12.7,1604.7,1719588730462,3279.9830504399997,S LIQ
2024-06-28 15:50:20.275,WIF,BUY,LIMIT,IOC,2510.6,2.0458236,2.0157327,FILLED,59.0,2510.6,1719589820275,5136.24473016,S LIQ
2024-06-28 15:55:24.344,WIF,BUY,LIMIT,IOC,6539.2,2.0816805,2.044625,FILLED,89.5,6539.2,1719590124344,13612.5251256,S LIQ
2024-06-28 16:21:11.971,WIF,SELL,LIMIT,IOC,2105.3,1.9670116,1.9922938,FILLED,205.6,2105.3,1719591671971,4141.149521480001,L LIQ
2024-06-28 16:46:59.116,WIF,SELL,LIMIT,IOC,24906.7,1.9404238,1.9759681,FILLED,402.4,24906.7,1719593219116,48329.55345946,L LIQ
2024-06-28 16:48:50.195,WIF,SELL,LIMIT,IOC,2395.1,1.9510881,1.9814562,FILLED,122.0,2395.1,1719593330195,4673.05110831,L LIQ
2024-06-28 17:30:21.155,WIF,SELL,LIMIT,IOC,3764.8,1.9246172,1.9555088,FILLED,3179.9,3764.8,1719595821155,7245.79883456,L LIQ
2024-06-28 17:30:34.226,WIF,SELL,LIMIT,IOC,1631.5,1.9263761,1.9539776,FILLED,77.5,1631.5,1719595834226,3142.88260715,L LIQ
2024-06-28 17:49:38.080,WIF,SELL,LIMIT,IOC,20394.9,1.9031118,1.9383237,FILLED,64.7,20394.9,1719596978080,38813.77484982,L LIQ
2024-06-28 17:49:43.184,WIF,SELL,LIMIT,IOC,14304.2,1.9010515,1.9370885,FILLED,167.1,14304.2,1719596983184,27193.0208663,L LIQ
2024-06-28 17:50:31.109,WIF,SELL,LIMIT,IOC,2466.6,1.9048437,1.9317622,FILLED,278.2,2466.6,1719597031109,4698.48747042,L LIQ
2024-06-28 17:50:32.389,WIF,SELL,LIMIT,IOC,1996.1,1.9048437,1.9322005,FILLED,203.5,1996.1,1719597032389,3802.25850957,L LIQ
2024-06-28 17:50:36.195,WIF,SELL,LIMIT,IOC,1956.5,1.9025422,1.931211,FILLED,128.1,1956.5,1719597036195,3722.3238143,L LIQ
2024-06-28 17:50:37.394,WIF,SELL,LIMIT,IOC,5458.0,1.8977445,1.9312141,FILLED,94.4,5458.0,1719597037394,10357.889481,L LIQ
2024-06-28 17:50:40.096,WIF,SELL,LIMIT,IOC,1705.0,1.9020136,1.930048,FILLED,884.9,1705.0,1719597040096,3242.933188,L LIQ
2024-06-28 20:49:58.071,WIF,SELL,LIMIT,IOC,2018.6,1.8956435,1.9233462,FILLED,6.9,2018.6,1719607798071,3826.5459691,L LIQ
2024-06-28 20:53:25.454,WIF,SELL,LIMIT,IOC,2342.3,1.8891056,1.9172195,FILLED,21.0,2342.3,1719608005454,4424.85204688,L LIQ
2024-06-28 21:08:47.149,WIF,SELL,LIMIT,IOC,1941.8,1.8880257,1.915,FILLED,1434.9,1941.8,1719608927149,3666.16830426,L LIQ
2024-06-28 21:09:24.442,WIF,SELL,LIMIT,IOC,2535.6,1.8782111,1.9056688,FILLED,386.7,2535.6,1719608964442,4762.392065159999,L LIQ
2024-06-28 21:09:28.230,WIF,SELL,LIMIT,IOC,3458.7,1.8753083,1.905066,FILLED,769.7,3458.7,1719608968230,6486.128817209999,L LIQ
2024-06-28 21:09:56.272,WIF,SELL,LIMIT,IOC,2536.4,1.8713508,1.895721,FILLED,205.2,2536.4,1719608996272,4746.49416912,L LIQ
2024-06-28 21:09:57.285,WIF,SELL,LIMIT,IOC,2391.2,1.87043,1.8963722,FILLED,312.5,2391.2,1719608997285,4472.572216,L LIQ
2024-06-28 21:23:08.131,WIF,BUY,LIMIT,IOC,1963.7,1.94741,1.9205163,FILLED,321.4,1963.7,1719609788131,3824.129017,S LIQ
2024-06-28 22:57:12.071,WIF,SELL,LIMIT,IOC,2023.8,1.9222443,1.9485947,FILLED,542.9,2023.8,1719615432071,3890.23801434,L LIQ
2024-06-28 23:08:16.402,WIF,BUY,LIMIT,IOC,2040.8,2.0012187,1.9709227,FILLED,3.0,2040.8,1719616096402,4084.08712296,S LIQ
2024-06-29 00:34:05.346,WIF,BUY,LIMIT,IOC,4947.5,2.058463,2.0258911,FILLED,79.2,4947.5,1719621245346,10184.2456925,S LIQ
2024-06-29 01:11:48.355,WIF,BUY,LIMIT,IOC,3000.0,2.0730562,2.0413644,FILLED,87.0,3000.0,1719623508355,6219.1686,S LIQ
2024-06-29 01:27:29.554,WIF,BUY,LIMIT,IOC,1889.0,2.0820179,2.0546756,FILLED,20.0,1889.0,1719624449554,3932.931813099999,S LIQ
2024-06-29 01:37:26.441,WIF,BUY,LIMIT,IOC,15790.5,2.0995147,2.059997,FILLED,69.6,15790.5,1719625046441,33152.38687035,S LIQ
2024-06-29 01:42:19.157,WIF,BUY,LIMIT,IOC,3994.4,2.1096193,2.0755066,FILLED,12.0,3994.4,1719625339157,8426.66333192,S LIQ
2024-06-29 01:42:21.265,WIF,BUY,LIMIT,IOC,3389.9,2.1099182,2.0763991,FILLED,52.9,3389.9,1719625341265,7152.411706180001,S LIQ
2024-06-29 02:40:10.601,WIF,BUY,LIMIT,IOC,2432.9,2.1099544,2.0791273,FILLED,21.0,2432.9,1719628810601,5133.30805976,S LIQ
2024-06-29 03:19:04.333,WIF,BUY,LIMIT,IOC,1490.7,2.099039,2.0686742,FILLED,115.2,1490.7,1719631144333,3129.0374373,S LIQ
2024-06-29 04:37:50.487,WIF,SELL,LIMIT,IOC,1860.8,2.0375928,2.0655984,FILLED,29.2,1860.8,1719635870487,3791.55268224,L LIQ
2024-06-29 07:06:15.262,WIF,BUY,LIMIT,IOC,2094.6,2.1102708,2.0795914,FILLED,138.7,2094.6,1719644775262,4420.17321768,S LIQ
2024-06-29 07:21:01.372,WIF,BUY,LIMIT,IOC,1934.8,2.1231156,2.0923841,FILLED,213.8,1934.8,1719645661372,4107.80406288,S LIQ
2024-06-29 08:21:25.111,WIF,BUY,LIMIT,IOC,7411.0,2.1463262,2.1087876,FILLED,384.9,7411.0,1719649285111,15906.4234682,S LIQ
2024-06-29 09:05:53.161,WIF,SELL,LIMIT,IOC,1500.0,2.0566895,2.0881483,FILLED,5.0,1500.0,1719651953161,3085.03425,L LIQ
2024-06-29 09:31:07.241,WIF,SELL,LIMIT,IOC,2384.5,2.0609156,2.0919625,FILLED,74.1,2384.5,1719653467241,4914.2532482,L LIQ
2024-06-29 10:02:37.280,WIF,BUY,LIMIT,IOC,3727.3,2.1524831,2.1190763,FILLED,34.6,3727.3,1719655357280,8022.95025863,S LIQ
2024-06-29 10:02:40.322,WIF,BUY,LIMIT,IOC,2373.2,2.1500106,2.1204791,FILLED,232.8,2373.2,1719655360322,5102.40515592,S LIQ
2024-06-29 10:27:39.346,WIF,BUY,LIMIT,IOC,2142.7,2.1585086,2.1270036,FILLED,1003.0,2142.7,1719656859346,4625.03637722,S LIQ
2024-06-29 10:32:28.229,WIF,BUY,LIMIT,IOC,2433.5,2.162832,2.1307701,FILLED,1706.8,2433.5,1719657148229,5263.251671999999,S LIQ
2024-06-29 10:40:51.319,WIF,SELL,LIMIT,IOC,2352.9,2.0840826,2.1146153,FILLED,837.6,2352.9,1719657651319,4903.63794954,L LIQ
2024-06-29 11:02:57.278,WIF,SELL,LIMIT,IOC,1998.5,2.0740073,2.1044229,FILLED,37.3,1998.5,1719658977278,4144.90358905,L LIQ
2024-06-29 12:25:09.348,WIF,BUY,LIMIT,IOC,2359.4,2.1578968,2.1284612,FILLED,7.8,2359.4,1719663909348,5091.3417099200005,S LIQ
2024-06-29 13:28:20.682,WIF,BUY,LIMIT,IOC,1457.4,2.1711951,2.1396836,FILLED,125.8,1457.4,1719667700682,3164.29973874,S LIQ
2024-06-29 13:35:24.052,WIF,BUY,LIMIT,IOC,2135.0,2.1809042,2.149917,FILLED,171.0,2135.0,1719668124052,4656.230467,S LIQ
2024-06-29 14:18:00.303,WIF,SELL,LIMIT,IOC,2019.6,2.0962397,2.128481,FILLED,63.2,2019.6,1719670680303,4233.56569812,L LIQ
2024-06-29 15:10:24.629,WIF,SELL,LIMIT,IOC,2327.8,2.089842,2.121,FILLED,2327.8,2327.8,1719673824629,4864.7342076,L LIQ
2024-06-29 16:22:16.459,WIF,BUY,LIMIT,IOC,1874.8,2.1953886,2.1640142,FILLED,264.4,1874.8,1719678136459,4115.914547279999,S LIQ
2024-06-29 17:04:36.357,WIF,SELL,LIMIT,IOC,2134.4,2.1168921,2.1485032,FILLED,114.7,2134.4,1719680676357,4518.2944982399995,L LIQ
2024-06-29 17:08:50.471,WIF,SELL,LIMIT,IOC,1500.0,2.1138346,2.1449,FILLED,1214.4,1500.0,1719680930471,3170.7519,L LIQ
2024-06-29 17:28:11.076,WIF,BUY,LIMIT,IOC,2329.4,2.1880284,2.1564473,FILLED,44.2,2329.4,1719682091076,5096.79335496,S LIQ
2024-06-29 19:14:05.404,WIF,BUY,LIMIT,IOC,2324.2,2.1931286,2.1607775,FILLED,783.4,2324.2,1719688445404,5097.26949212,S LIQ
2024-06-29 19:27:03.478,WIF,SELL,LIMIT,IOC,1431.5,2.115641,2.1467375,FILLED,208.6,1431.5,1719689223478,3028.5400915,L LIQ
2024-06-29 19:27:39.501,WIF,SELL,LIMIT,IOC,1624.3,2.1105229,2.142,FILLED,959.2,1624.3,1719689259501,3428.1223464699997,L LIQ
2024-06-29 19:29:58.572,WIF,SELL,LIMIT,IOC,2000.0,2.1010489,2.1317746,FILLED,85.4,2000.0,1719689398572,4202.0978,L LIQ
2024-06-29 20:17:37.248,WIF,BUY,LIMIT,IOC,1620.4,2.166506,2.1349046,FILLED,766.7,1620.4,1719692257248,3510.6063224000004,S LIQ
2024-06-29 20:18:01.288,WIF,BUY,LIMIT,IOC,2070.9,2.1697944,2.1396205,FILLED,357.0,2070.9,1719692281288,4493.42722296,S LIQ
2024-06-29 21:09:20.398,WIF,SELL,LIMIT,IOC,2319.7,2.0837894,2.1148599,FILLED,248.3,2319.7,1719695360398,4833.76627118,L LIQ
2024-06-29 21:16:26.087,WIF,SELL,LIMIT,IOC,6607.3,2.0749091,2.1122528,FILLED,218.7,6607.3,1719695786087,13709.546896430002,L LIQ
2024-06-29 22:10:16.631,WIF,SELL,LIMIT,IOC,2327.6,2.0755076,2.1061677,FILLED,276.4,2327.6,1719699016631,4830.951489759999,L LIQ
2024-06-29 22:15:08.475,WIF,SELL,LIMIT,IOC,2000.0,2.0676595,2.0979622,FILLED,601.8,2000.0,1719699308475,4135.319,L LIQ
2024-06-29 22:21:25.065,WIF,SELL,LIMIT,IOC,4553.1,2.0558743,2.0911579,FILLED,227.4,4553.1,1719699685065,9360.601275330002,L LIQ
2024-06-29 22:21:32.405,WIF,SELL,LIMIT,IOC,3031.4,2.057649,2.0906732,FILLED,166.6,3031.4,1719699692405,6237.5571786,L LIQ
2024-06-29 22:23:34.431,WIF,SELL,LIMIT,IOC,2194.6,2.0587318,2.0872373,FILLED,63.2,2194.6,1719699814431,4518.092808279999,L LIQ
2024-06-29 22:23:35.481,WIF,SELL,LIMIT,IOC,2342.6,2.0581629,2.0880805,FILLED,21.1,2342.6,1719699815481,4821.45240954,L LIQ
2024-06-29 22:32:27.455,WIF,BUY,LIMIT,IOC,2397.6,2.1264848,2.0967411,FILLED,30.0,2397.6,1719700347455,5098.45995648,S LIQ
2024-06-30 00:15:11.340,WIF,SELL,LIMIT,IOC,2160.8,2.0544012,2.0852535,FILLED,358.5,2160.8,1719706511340,4439.15011296,L LIQ
2024-06-30 01:03:46.645,WIF,SELL,LIMIT,IOC,3127.0,2.0457128,2.0785423,FILLED,86.1,3127.0,1719709426645,6396.9439256,L LIQ
2024-06-30 01:11:30.101,WIF,SELL,LIMIT,IOC,2373.9,2.0261196,2.055,FILLED,2373.9,2373.9,1719709890101,4809.80531844,L LIQ
2024-06-30 01:47:06.445,WIF,SELL,LIMIT,IOC,2349.1,2.0152657,2.044538,FILLED,49.0,2349.1,1719712026445,4734.06065587,L LIQ
2024-06-30 02:19:57.280,WIF,SELL,LIMIT,IOC,2366.0,2.0166316,2.0456957,FILLED,120.7,2366.0,1719713997280,4771.3503656,L LIQ
2024-06-30 02:35:22.437,WIF,SELL,LIMIT,IOC,3303.8,1.9919239,2.02294,FILLED,82.5,3303.8,1719714922437,6580.91818082,L LIQ
2024-06-30 02:38:35.534,WIF,SELL,LIMIT,IOC,3501.7,1.9914525,2.024416,FILLED,12.9,3501.7,1719715115534,6973.46921925,L LIQ
2024-06-30 02:41:09.447,WIF,SELL,LIMIT,IOC,5741.5,1.9820439,2.0162315,FILLED,454.9,5741.5,1719715269447,11379.90505185,L LIQ
2024-06-30 03:14:17.218,WIF,SELL,LIMIT,IOC,11498.6,1.9709705,2.0080146,FILLED,10653.5,11498.6,1719717257218,22663.4013913,L LIQ
2024-06-30 04:21:20.463,WIF,SELL,LIMIT,IOC,7239.5,1.9533844,1.9873867,FILLED,85.5,7239.5,1719721280463,14141.5263638,L LIQ
2024-06-30 04:21:22.157,WIF,SELL,LIMIT,IOC,3892.4,1.9553192,1.9880173,FILLED,160.8,3892.4,1719721282157,7610.88445408,L LIQ
2024-06-30 04:21:44.066,WIF,SELL,LIMIT,IOC,5616.2,1.9492008,1.9845646,FILLED,46.0,5616.2,1719721304066,10947.10153296,L LIQ
2024-06-30 04:22:13.635,WIF,SELL,LIMIT,IOC,2505.0,1.9464993,1.975,FILLED,2505.0,2505.0,1719721333635,4875.980746499999,L LIQ
2024-06-30 04:22:16.053,WIF,SELL,LIMIT,IOC,2430.7,1.9442253,1.9700756,FILLED,33.0,2430.7,1719721336053,4725.82843671,L LIQ
2024-06-30 04:28:01.465,WIF,SELL,LIMIT,IOC,3990.8,1.9349293,1.9664559,FILLED,84.8,3990.8,1719721681465,7721.91585044,L LIQ
2024-06-30 04:28:50.260,WIF,SELL,LIMIT,IOC,2613.3,1.9338988,1.9622,FILLED,290.1,2613.3,1719721730260,5053.85773404,L LIQ
2024-06-30 05:00:21.500,WIF,SELL,LIMIT,IOC,2226.5,1.9288817,1.9572895,FILLED,324.6,2226.5,1719723621500,4294.65510505,L LIQ
2024-06-30 05:01:37.305,WIF,SELL,LIMIT,IOC,13887.6,1.9182287,1.9550227,FILLED,3900.5,13887.6,1719723697305,26639.59289412,L LIQ
2024-06-30 05:08:09.629,WIF,SELL,LIMIT,IOC,7027.5,1.9149781,1.9498986,FILLED,506.1,7027.5,1719724089629,13457.508597749998,L LIQ
2024-06-30 05:09:22.153,WIF,SELL,LIMIT,IOC,3188.8,1.9101346,1.9400009,FILLED,2652.9,3188.8,1719724162153,6091.03721248,L LIQ
2024-06-30 05:15:13.234,WIF,SELL,LIMIT,IOC,5327.7,1.9027774,1.9364004,FILLED,15.4,5327.7,1719724513234,10137.42715398,L LIQ
2024-06-30 05:24:42.090,WIF,SELL,LIMIT,IOC,3353.5,1.9039055,1.9337364,FILLED,246.7,3353.5,1719725082090,6384.74709425,L LIQ
2024-06-30 05:30:13.476,WIF,SELL,LIMIT,IOC,3200.0,1.8917439,1.9211335,FILLED,1041.7,3200.0,1719725413476,6053.5804800000005,L LIQ
